Game,Calss,Type_Weapon,Name,Damage,Use Time,Critic Chance,Fire Rate,DPS,Difficulty,Event,Name Boss,Life,Average Defense,Damage Reduction,Average Damage,No_Hits,Number_Hits_FLOAT,Number_Hits_INT,Columna1
Terraria,Melee,Boomerang,Shroomerang,23,20,0.04,3,69,Expert,Boss,Golem Head - Second Form,24000,32,16,128,53,452.8301887,453,
Terraria,Melee,Spear,Swordfish,19,20,0.04,3,57,Master,Boss,Prime Saw,17212,38,19,142,38,452.9473684,453,
Terraria,Melee,Sword,Iron Broadsword,12,20,0.04,3,36,Master,Boss,Prime Laser,11475,20,10,111.5,26,441.3461538,442,
Terraria,Melee,Sword,Ruler,12,20,0.04,3,36,Master,Boss,Prime Laser,11475,20,10,111.5,26,441.3461538,442,
Terraria,Melee,Sword,Exotic Scimitar,20,18,0.04,3.333333333,66.66666667,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,56.66666667,441.1764706,442,
Terraria,Melee,Sword,Ebonwood Sword,11,19,0.04,3.157894737,34.73684211,Master,Boss,Skeletron,11220,18.5,9.25,105,25.48684211,440.2271553,441,
Terraria,Melee,Sword,Shadewood Sword,11,19,0.04,3.157894737,34.73684211,Master,Boss,Skeletron,11220,18.5,9.25,105,25.48684211,440.2271553,441,
Terraria,Melee,Sword,Beam Sword,52,20,0.04,3,156,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,138.75,439.6396396,440,
Terraria,Melee,Sword,Bladed Glove,12,8,0.04,7.5,90,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,72.75,439.862543,440,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,22.92315789,438.4212702,439,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,22.92315789,438.4212702,439,
Terraria,Melee,Spear,Cobalt Naginata,44,28,0.04,2.142857143,94.28571429,Master,Boss,Queen Slime,36720,26,13,210,81.28571429,451.7398945,452,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Wall of Flesh,8000,12,6,50,45,177.7777778,178,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,21,438.0952381,439,
Terraria,Melee,Sword,Silver Broadsword,14,20,0.04,3,42,Master,Boss,Prime Cannon,13387,23,11.5,158,30.5,438.9180328,439,
Terraria,Melee,Sword,Adamantite Sword,61,21,0.04,2.857142857,174.2857143,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,136.7857143,438.6422976,439,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Normal,Boss,Deerclops,7000,10,5,27.33,16,437.5,438,
Terraria,Melee,Boomerang,Light Disc,60,14,0.04,4.285714286,257.1428571,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,219.6428571,450.7317074,451,
Terraria,Melee,Sword,Lead Shortsword,9,12,0.04,5,45,Master,Boss,Retinazer Second Form,15300,20,10,137,35,437.1428571,438,
Terraria,Melee,Sword,Silver Shortsword,9,12,0.04,5,45,Master,Boss,Retinazer Second Form,15300,20,10,137,35,437.1428571,438,
Terraria,Melee,Sword,Frostbrand,49,23,0.04,2.608695652,127.826087,Normal,Boss,Moon Lord,45000,50,25,105,102.826087,437.6321351,438,
Terraria,Melee,Yoyo,Amarok,43,25,0.04,2.4,103.2,Expert,Boss,Moon Lords Hand,37500,40,20,120,83.2,450.7211538,451,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Prime Cannon,7000,23,11.5,55,39.5,177.2151899,178,
Terraria,Melee,Sword,Excalibur,72,20,0.04,3,216,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,178.5,436.9747899,437,
Terraria,Melee,Sword,Platinum Broadsword,16,17,0.04,3.529411765,56.47058824,Master,Boss,Prime Vice,17212,34,17,132,39.47058824,436.071535,437,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,24.05555556,436.4896073,437,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Spear,North Pole,73,25,0.04,2.4,175.2,Expert,Boss,Moon Lord,67500,50,25,210,150.2,449.4007989,450,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Spear,Mushroom Spear,60,40,0.04,1.5,90,Master,Boss,Retinazer First Form,38250,10,5,114,85,450,450,
Terraria,Melee,Boomerang,Trimarang,21,22,0.04,2.727272727,57.27272727,Master,Boss,Prime Saw,17212,38,19,142,38.27272727,449.719715,450,
Terraria,Melee,Yoyo,Artery,17,25,0.04,2.4,40.8,Master,Boss,Wall of Flesh,14280,18,9,225,31.8,449.0566038,450,
Terraria,Melee,Weapon,Terragrim,17,25,0.04,2.4,40.8,Master,Boss,Wall of Flesh,14280,18,9,225,31.8,449.0566038,450,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Expert,Boss,Prime Laser,9000,20,10,74.5,20,450,450,
Terraria,Melee,Tool,Sickle,9,24,0.04,2.5,22.5,Master,Boss,Queen Bee,6069,18,9,73.5,13.5,449.5555556,450,
Terraria,Melee,Yoyo,Chik,39,25,0.04,2.4,93.6,Expert,Boss,Golem Head - First Form,37500,20,10,96.67,83.6,448.5645933,449,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Deerclops,7000,10,5,27.33,46,152.173913,153,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Normal,Boss,Plantera,30000,36,18,52.5,68.66666667,436.8932039,437,
Terraria,Melee,Sword,Gold Broadsword,15,18,0.04,3.333333333,50,Expert,Boss,Prime Saw,13500,38,19,95,31,435.483871,436,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Master,Boss,Skeletron,11220,18.5,9.25,105,25.75,435.7281553,436,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Prime Laser,6000,20,10,39.5,41,146.3414634,147,
Terraria,Melee,Sword,Ebonwood Sword,11,19,0.04,3.157894737,34.73684211,Expert,Boss,Wall of Flesh,11200,18,9,150,25.73684211,435.1738241,436,
Terraria,Melee,Yoyo,Amarok,43,25,0.04,2.4,103.2,Master,Boss,Spazmatism First Form,43987,10,5,129.5,98.2,447.9327902,448,
Terraria,Melee,Flail,Blue Moon,54,45,0.04,1.333333333,72,Expert,Boss,Retinazer First Form,30000,10,5,76,67,447.761194,448,
Terraria,Melee,Sword,Shadewood Sword,11,19,0.04,3.157894737,34.73684211,Expert,Boss,Wall of Flesh,11200,18,9,150,25.73684211,435.1738241,436,
Terraria,Melee,Sword,Cutlass,53,16,0.04,3.75,198.75,Normal,Boss,The Destroyer,80000,30,15,52.25,183.75,435.3741497,436,
Terraria,Melee,Sword,Ice Blade,17,20,0.06,3,51,Normal,Boss,Retinazer First Form,20000,10,5,42.5,46,434.7826087,435,
Terraria,Melee,Sword,Lights Bane,17,20,0.04,3,51,Normal,Boss,Retinazer First Form,20000,10,5,42.5,46,434.7826087,435,
Terraria,Melee,Sword,Blood Butcherer,22,25,0.04,2.4,52.8,Normal,Boss,Golem Head - Second Form,16000,32,16,80,36.8,434.7826087,435,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Master,Boss,Moon Lords Core,95625,70,35,0,220,434.6590909,435,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Skeletron,4400,10,5,32,46,95.65217391,96,
Terraria,Melee,Sword,Frostbrand,49,23,0.04,2.608695652,127.826087,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,110.576087,434.0902387,435,
Terraria,Melee,Sword,Ice Sickle,50,25,0.04,2.4,120,Master,Boss,Golem Head - First Form,47812,20,10,145,110,434.6545455,435,
Terraria,Melee,Sword,Nights Edge,42,21,0.04,2.857142857,120,Master,Boss,Golem Head - First Form,47812,20,10,145,110,434.6545455,435,
Terraria,Melee,Sword,Orichalcum Sword,50,25,0.04,2.4,120,Master,Boss,Golem Head - First Form,47812,20,10,145,110,434.6545455,435,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Queen Bee,3400,8,4,26,47,72.34042553,73,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Eye of Cthulhu,2800,10,5,15,46,60.86956522,61,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,King Slime,2000,10,5,40,46,43.47826087,44,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Yoyo,Hive-Five,24,25,0.04,2.4,57.6,Master,Boss,Prime Saw,17212,38,19,142,38.6,445.9067358,446,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Golem Head - Second Form,30600,32,16,192,70.66666667,433.0188679,434,
Terraria,Melee,Boomerang,Bananarang,45,11,0.04,5.454545455,245.4545455,Expert,Boss,Empress of Light,98000,50,25,129.17,220.4545455,444.5360824,445,
Terraria,Melee,Sword,Tungsten Shortsword,10,11,0.04,5.454545455,54.54545455,Master,Boss,Spazmatism Second Form,17594,28,14,176,40.54545455,433.9327354,434,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Brain of Cthulhu,1250,14,7,30,44,28.40909091,29,
Terraria,Melee,Yoyo,Gradient,49,25,0.04,2.4,117.6,Master,Boss,Golem Head - First Form,47812,20,10,145,107.6,444.3494424,445,
Terraria,Melee,Spear,Titanium Trident,40,23,0.04,2.608695652,104.3478261,Expert,Boss,Moon Lords Hand,37500,40,20,120,84.3478261,444.5876288,445,
Terraria,Melee,Spear,Cobalt Naginata,44,28,0.04,2.142857143,94.28571429,Expert,Boss,Golem Head - First Form,37500,20,10,96.67,84.28571429,444.9152542,445,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Master,Boss,Deerclops,15172,10,5,82,35,433.4857143,434,
Terraria,Melee,Spear,Swordfish,19,20,0.04,3,57,Master,Boss,Golem Fist - First Form,19125,28,14,141,43,444.7674419,445,
Terraria,Melee,Sword,Flymeal,15,17,0.04,3.529411765,52.94117647,Normal,Boss,Golem Head - Second Form,16000,32,16,80,36.94117647,433.1210191,434,
Terraria,Melee,Sword,Tungsten Shortsword,10,11,0.04,5.454545455,54.54545455,Normal,Boss,Queen Slime,18000,26,13,70,41.54545455,433.2603938,434,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Normal,Boss,Skeletron Hand,600,14,7,20,44,13.63636364,14,
Terraria,Melee,Sword,Seedler,50,23,0.04,2.608695652,130.4347826,Master,Boss,Moon Lords Hand,47812,40,20,170,110.4347826,432.9433071,433,
Terraria,Melee,Sword,Ash Wood Sword,13,17,0.04,3.529411765,45.88235294,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,31.88235294,432.8413284,433,
Terraria,Melee,Boomerang,Paladins Hammer,90,15,0.04,4,360,Master,Boss,The Destroyer,153000,30,15,192.5,345,443.4782609,444,
Terraria,Melee,Sword,Silver Broadsword,14,20,0.04,3,42,Master,Boss,Wall of Flesh,14280,18,9,225,33,432.7272727,433,
Terraria,Melee,Spear,Chlorophyte Partisan,49,23,0.04,2.608695652,127.826087,Master,Boss,Moon Lords Hand,47812,40,20,170,107.826087,443.4177418,444,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Expert,Boss,Queen Bee,4760,18,9,49,11,432.7272727,433,
Terraria,Melee,Sword,Christmas Tree Sword,86,23,0.04,2.608695652,224.3478261,Master,Boss,Moon Lord,86062,50,25,315,199.3478261,431.7177753,432,
Terraria,Melee,Spear,Adamantite Glaive,38,25,0.04,2.4,91.2,Master,Boss,Retinazer First Form,38250,10,5,114,86.2,443.7354988,444,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Master,Boss,Queen Bee,6069,18,9,73.5,14.07692308,431.1311474,432,
Terraria,Melee,Sword,Bee Keeper,26,20,0.04,3,78,Normal,Boss,Moon Lords Hand,25000,40,20,70,58,431.0344828,432,
Terraria,Melee,Sword,Platinum Shortsword,13,10,0.04,6,78,Normal,Boss,Moon Lords Hand,25000,40,20,70,58,431.0344828,432,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Mechdusa,273000,10,5,,47.8,5711.297071,5712,
Terraria,Melee,Sword,Keybrand,105,20,0.2,3,315,Master,Boss,Empress of Light,124950,50,25,193.83,290,430.862069,431,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,15.3,3921.568627,3922,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Expert,Boss,Wall of Flesh,11200,18,9,150,26,430.7692308,431,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,23.37428571,429.9596627,430,
Terraria,Melee,Boomerang,Flamarang,32,15,0.04,4,128,Master,Boss,Moon Lords Hand,47812,40,20,170,108,442.7037037,443,
Terraria,Melee,Spear,Titanium Trident,40,23,0.04,2.608695652,104.3478261,Master,Boss,Spazmatism First Form,43987,10,5,129.5,99.3478261,442.7575492,443,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Moon Lords Core,50000,70,35,0,17.8,2808.988764,2809,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Eye of Cthulhu,4641,10,5,45,10.48387097,442.6799999,443,
Terraria,Melee,Sword,Chlorophyte Claymore,95,26,0.04,2.307692308,219.2307692,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,181.7307692,429.2063493,430,
Terraria,Melee,Sword,True Nights Edge,70,32,0.04,1.875,131.25,Master,Boss,Moon Lords Hand,47812,40,20,170,111.25,429.7707865,430,
Terraria,Melee,Sword,Muramasa,24,18,0.04,3.333333333,80,Expert,Boss,Queen Slime,28800,26,13,140,67,429.8507463,430,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Prime Laser,6000,20,10,39.5,14,428.5714286,429,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Normal,Boss,Prime Saw,9000,38,19,56,21,428.5714286,429,
Terraria,Melee,Sword,Muramasa,24,18,0.04,3.333333333,80,Master,Boss,Golem - Second Form,28687,26,13,172,67,428.1641791,429,
Terraria,Melee,Sword,Falcon Blade,25,20,0.04,3,75,Expert,Boss,Retinazer First Form,30000,10,5,76,70,428.5714286,429,
Terraria,Melee,Sword,Gold Shortsword,12,11,0.04,5.454545455,65.45454545,Expert,Boss,Golem - Second Form,22500,26,13,115,52.45454545,428.9428077,429,
Terraria,Melee,Sword,Iron Broadsword,12,20,0.04,3,36,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,24.5,428.5714286,429,
Terraria,Melee,Sword,Ruler,12,20,0.04,3,36,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,24.5,428.5714286,429,
Terraria,Melee,Sword,Mandible Blade,16,18,0.04,3.333333333,53.33333333,Normal,Boss,Golem Head - Second Form,16000,32,16,80,37.33333333,428.5714286,429,
Terraria,Melee,Flail,Sunfury,64,45,0.11,1.333333333,85.33333333,Master,Boss,Golem Head - Second Form,30600,32,16,192,69.33333333,441.3461539,442,
Terraria,Melee,Sword,Palladium Sword,45,25,0.04,2.4,108,Master,Boss,Spazmatism First Form,43987,10,5,129.5,103,427.0582524,428,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,21.55555556,426.8041236,427,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Expert,Boss,Empress of Light,98000,50,25,129.17,230,426.0869565,427,
Terraria,Melee,Sword,Tizona,55,25,0.04,2.4,132,Master,Boss,Moon Lords Hand,47812,40,20,170,112,426.8928571,427,
Terraria,Melee,Boomerang,Ice Boomerang,16,15,0.06,4,64,Expert,Boss,Golem - Second Form,22500,26,13,115,51,441.1764706,442,
Terraria,Melee,Boomerang,Trimarang,21,22,0.04,2.727272727,57.27272727,Master,Boss,Golem Fist - First Form,19125,28,14,141,43.27272727,441.9642857,442,
Terraria,Melee,Boomerang,Fruitcake Chakram,14,15,0.04,4,56,Master,Boss,Prime Vice,17212,34,17,132,39,441.3333333,442,
Terraria,Melee,Sword,Palladium Sword,45,25,0.04,2.4,108,Expert,Boss,Moon Lords Hand,37500,40,20,120,88,426.1363636,427,
Terraria,Melee,Sword,Enchanted Sword,23,21,0.04,2.857142857,65.71428571,Expert,Boss,Golem - Second Form,22500,26,13,115,52.71428571,426.8292683,427,
Terraria,Melee,Weapon,Chain Knife,12,20,0.04,3,36,Master,Boss,Prime Laser,11475,20,10,111.5,26,441.3461538,442,
Terraria,Melee,Sword,Ash Wood Sword,13,17,0.04,3.529411765,45.88235294,Master,Boss,Retinazer Second Form,15300,20,10,137,35.88235294,426.3934426,427,
Terraria,Melee,Sword,Gladius,15,21,0.04,2.857142857,42.85714286,Master,Boss,Prime Cannon,13387,23,11.5,158,31.35714286,426.9202733,427,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Empress of Light,70000,50,25,96.67,27.8,2517.985612,2518,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Master,Boss,Skeletron,11220,18.5,9.25,105,26.30555556,426.5258711,427,
Terraria,Melee,Flail,The Meatball,34,45,0.04,1.333333333,45.33333333,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,31.33333333,440.425532,441,
Terraria,Melee,Sword,Seedler,50,23,0.04,2.608695652,130.4347826,Normal,Boss,Moon Lord,45000,50,25,105,105.4347826,426.8041237,427,
Terraria,Melee,Sword,Seedler,50,23,0.04,2.608695652,130.4347826,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,113.1847826,424.0852781,425,
Terraria,Melee,Sword,Starfury,22,20,0.04,3,66,Expert,Boss,Golem - Second Form,22500,26,13,115,53,424.5283019,425,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,The Destroyer,80000,30,15,52.25,37.8,2116.402116,2117,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Expert,Boss,Eater of Worlds,15120,6.67,3.34,28.33,35.66,424.0044868,425,
Terraria,Melee,Flail,Chain Guillotines,59,14,0.04,4.285714286,252.8571429,Master,Boss,Moon Lords Core,95625,70,35,0,217.8571429,438.9344261,439,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Moon Lord,45000,50,25,105,27.8,1618.705036,1619,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Master,Boss,Skeletron Prime,53550,36,18,178.5,122,438.9344262,439,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Master,Boss,Plantera,53550,36,18,142.5,122,438.9344262,439,
Terraria,Melee,Sword,Tin Broadsword,10,20,0.04,3,30,Expert,Boss,Skeletron,8800,18.5,9.25,70,20.75,424.0963855,425,
Terraria,Melee,Flail,KO Cannon,40,28,0.04,2.142857143,85.71428571,Master,Boss,Golem Head - Second Form,30600,32,16,192,69.71428571,438.9344263,439,
Terraria,Melee,Yoyo,Hive-Five,24,25,0.04,2.4,57.6,Master,Boss,Golem Fist - First Form,19125,28,14,141,43.6,438.646789,439,
Terraria,Melee,Sword,True Nights Edge,70,32,0.04,1.875,131.25,Normal,Boss,Moon Lord,45000,50,25,105,106.25,423.5294118,424,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,35.55,900.140647,901,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Plantera,30000,36,18,52.5,34.8,862.0689655,863,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Skeletron Prime,28000,36,18,70.5,34.8,804.5977011,805,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Moon Lords Hand,25000,40,20,70,32.8,762.195122,763,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,81.66666667,422.4489796,423,
Terraria,Melee,Yoyo,Code 2,54,25,0.04,2.4,129.6,Master,Boss,Moon Lords Hand,47812,40,20,170,109.6,436.2408759,437,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,42.8,584.1121495,585,
Terraria,Melee,Spear,Dark Lance,34,22,0.04,2.727272727,92.72727273,Master,Boss,Retinazer First Form,38250,10,5,114,87.72727273,436.0103627,437,
Terraria,Melee,Sword,Blade of Grass,18,25,0.04,2.4,43.2,Master,Boss,Prime Cannon,13387,23,11.5,158,31.7,422.3028391,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Spazmatism First Form,23000,10,5,50,47.8,481.1715481,482,
Terraria,Melee,Sword,Tragic Umbrella,15,22,0.04,2.727272727,40.90909091,Master,Boss,Deerclops,15172,10,5,82,35.90909091,422.5113924,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Queen Slime,18000,26,13,70,39.8,452.2613065,453,
Terraria,Melee,Sword,Zombie Arm,15,22,0.04,2.727272727,40.90909091,Master,Boss,Deerclops,15172,10,5,82,35.90909091,422.5113924,423,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Golem Head - Second Form,16000,32,16,80,36.8,434.7826087,435,
Terraria,Melee,Sword,Breaker Blade,43,29,0.04,2.068965517,88.96551724,Normal,Boss,Plantera,30000,36,18,52.5,70.96551724,422.7405248,423,
Terraria,Melee,Sword,Influx Waver,100,20,0.04,3,300,Expert,Boss,The Destroyer,120000,30,15,128.25,285,421.0526316,422,
Terraria,Melee,Sword,True Nights Edge,70,32,0.04,1.875,131.25,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,114,421.0526316,422,
Terraria,Melee,Yoyo,Valor,22,25,0.04,2.4,52.8,Normal,Boss,Retinazer First Form,20000,10,5,42.5,47.8,418.4100418,419,
Terraria,Melee,Sword,Ice Blade,17,20,0.06,3,51,Expert,Boss,Prime Saw,13500,38,19,95,32,421.875,422,
Terraria,Melee,Spear,Gungnir,42,22,0.04,2.727272727,114.5454545,Expert,Boss,Skeletron Prime,42000,36,18,118.5,96.5454545,435.0282488,436,
Terraria,Melee,Spear,Gungnir,42,22,0.04,2.727272727,114.5454545,Expert,Boss,Plantera,42000,36,18,95,96.5454545,435.0282488,436,
